artist,song_title,label,file_name,tempo,beat_strength_mean,beat_strength_std,beat_regularity_mean,beat_regularity_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_band0_mean,spectral_contrast_band0_std,spectral_contrast_band1_mean,spectral_contrast_band1_std,spectral_contrast_band2_mean,spectral_contrast_band2_std,spectral_contrast_band3_mean,spectral_contrast_band3_std,spectral_contrast_band4_mean,spectral_contrast_band4_std,spectral_contrast_band5_mean,spectral_contrast_band5_std,spectral_contrast_band6_mean,spectral_contrast_band6_std,zcr_mean,zcr_std,rms_mean,rms_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,tonnetz_6_mean,tonnetz_6_std
Bruno Mars,Locked Out of Heaven,hits,Bruno Mars - Locked Out of Heaven.wav,143.5546875,2.0168774127960205,2.903690814971924,0.4082553220293092,0.011452436268496222,2424.1099519602567,999.2112578159631,2540.5017235949613,489.0733692838224,5148.493867761948,1888.4595162089759,16.084194561337974,4.522946502197892,14.46524041867882,4.553418289225391,19.144230615874182,5.614561770800196,19.60110260449859,5.405110666744753,18.679849908127544,4.3826044500820664,18.046411040461308,3.523122468296296,17.831902054480796,3.3924138446397345,0.10867507981811146,0.07414105693668879,0.23917634785175323,0.11016514152288437,-64.88652801513672,80.84309387207031,85.53864288330078,33.64163589477539,3.4591598510742188,23.19114112854004,27.56163215637207,17.23328971862793,5.345335483551025,12.054191589355469,12.436820030212402,11.151432991027832,-0.03695657476782799,11.482002258300781,3.1749751567840576,7.681479454040527,10.701144218444824,11.79619312286377,8.40568733215332,9.897851943969727,3.9265522956848145,10.447603225708008,5.692198276519775,10.079748153686523,-2.732570171356201,7.518039226531982,0.2741849422454834,0.25896942615509033,0.2891198396682739,0.2775837182998657,0.30730870366096497,0.2800033986568451,0.30191272497177124,0.270819753408432,0.4180409014225006,0.313311368227005,0.46813681721687317,0.3475755751132965,0.39054539799690247,0.2930225133895874,0.5002265572547913,0.3859780728816986,0.40793144702911377,0.2811445891857147,0.4886592626571655,0.3474094271659851,0.3154602348804474,0.2674420475959778,0.25313839316368103,0.23767736554145813,0.07754351019960985,0.08014714520578847,0.06835007621444267,0.09011099598613306,-0.012136617175883489,0.15637325747469824,-0.0012027882735162227,0.09070282641767972,0.02414263034928935,0.04018243926064738,-0.00143586352342098,0.051335675831313744
Bruno Mars,Risk It All,hits,Bruno Mars - Risk It All.wav,103.359375,1.214613914489746,1.1406917572021484,0.5859623849539816,0.039445318863733016,2091.8564436310794,1064.9950710759563,2351.0367303807607,546.5931254179078,4409.5816691962555,2039.1011684429338,22.803312298984768,5.274668545184719,19.743829515701087,4.63154152420437,22.766337215280817,4.6615191885367695,21.427142132259647,4.66900310946512,20.044286036553807,3.9261328445469457,19.831402244645858,3.8700004579372322,19.41272439901698,4.512987834258597,0.08162724639609133,0.0762029537457701,0.08656579256057739,0.052401214838027954,-229.94212341308594,88.78888702392578,92.81340026855469,45.231990814208984,13.697428703308105,30.102733612060547,32.180538177490234,18.66667366027832,2.8049869537353516,12.72756576538086,6.392241954803467,14.710119247436523,0.8615471124649048,12.440728187561035,-3.8885347843170166,11.037583351135254,-5.963713645935059,10.172752380371094,-4.651584148406982,9.729615211486816,-7.762677192687988,11.24724292755127,-5.47840690612793,10.33498477935791,-10.538982391357422,8.714652061462402,0.2020990401506424,0.21266630291938782,0.2866770625114441,0.2969425916671753,0.32621026039123535,0.3476974666118622,0.24981920421123505,0.20451395213603973,0.343070924282074,0.35449522733688354,0.23247815668582916,0.19348691403865814,0.3703913390636444,0.3569551110267639,0.3690810203552246,0.34361305832862854,0.2902148962020874,0.2883874177932739,0.3359248638153076,0.3646688461303711,0.29092860221862793,0.28877174854278564,0.35354653000831604,0.3474937379360199,0.31000053284957607,0.18931255030149519,-0.1485733590733976,0.17877955389899358,-0.0045525798964789815,0.25737622590822845,-0.023770102194688385,0.2311518303327294,0.02260358137813107,0.10298307826454615,0.013341806385390108,0.1221394829319892
Bruno Mars,That’s What I Like,hits,Bruno Mars - That’s What I Like.wav,135.99917763157896,2.1790502071380615,3.2807042598724365,0.4479204154780192,0.010539797537983682,2741.2297857122226,1151.8843707909562,2707.8648638001696,392.1174379723707,5763.990145940161,1834.1985561413487,17.467950401987515,5.953352158874495,15.79217868286841,5.407511181124293,17.966212412707172,5.2465593419943675,17.426147995046875,4.430687281163098,17.7505356580255,3.577508223283082,16.772612097693486,2.963697995268395,18.251604180331753,2.877813123289045,0.12002610717395511,0.10503634663601318,0.22327204048633575,0.11819526553153992,-84.50689697265625,87.50093078613281,68.71475982666016,39.43305969238281,7.5422492027282715,25.580026626586914,18.86043357849121,21.761962890625,2.9745852947235107,15.746618270874023,11.344436645507812,15.461214065551758,-3.1180224418640137,14.021267890930176,3.0660014152526855,11.895630836486816,1.233940601348877,12.30877685546875,1.528293490409851,10.954878807067871,0.13875611126422882,11.15087890625,2.525235652923584,8.382681846618652,-1.7927933931350708,8.914698600769043,0.4480132460594177,0.318282812833786,0.46483108401298523,0.3371545076370239,0.4029507040977478,0.3031245768070221,0.43094509840011597,0.3147493004798889,0.4449704885482788,0.3067585229873657,0.49298331141471863,0.3283868134021759,0.42309805750846863,0.30379173159599304,0.4120873510837555,0.28712406754493713,0.4951324462890625,0.3334229290485382,0.46319684386253357,0.31495264172554016,0.491538405418396,0.3402348756790161,0.43575960397720337,0.3140052556991577,-0.08527234667568255,0.0687460430583198,0.032702420020479135,0.08603358908703133,-0.05785226998000173,0.13632530198134815,-0.009152142954889971,0.13866022702373443,-0.009644723093824272,0.05410287244534325,-0.0073183535735357385,0.04284181836276935
Cage The Elephant,2024,hits,Cage The Elephant - 2024.wav,92.28515625,1.2462843656539917,1.2645909786224365,0.6637508987334771,0.03697296103933247,2700.6298924680177,459.32431023207835,2573.7907907460217,250.82043174627907,5570.599648679373,967.0165374212985,19.786792472407967,4.809821480797797,11.980595288152827,3.273409473122141,15.422548015613714,3.6224972859075386,15.013045736242313,2.615345396256928,16.317216807838875,2.430058775135165,16.557368001330246,2.2948716905557216,17.666612338864667,1.895736282051715,0.12780648340750775,0.04043085244451853,0.30581533908843994,0.0558076873421669,31.97584342956543,30.14251136779785,73.13876342773438,14.948312759399414,-15.002297401428223,12.678231239318848,34.898780822753906,11.845537185668945,14.201800346374512,8.997262001037598,10.730470657348633,7.977293014526367,0.4924422800540924,7.417567729949951,9.00603199005127,5.870588779449463,-0.751960277557373,6.420370578765869,4.4437336921691895,6.06065034866333,-0.3866446912288666,5.604722023010254,4.860157012939453,5.388207912445068,-1.2601150274276733,5.197906970977783,0.6335089206695557,0.25567975640296936,0.537286639213562,0.2547791004180908,0.48620766401290894,0.23696169257164001,0.47785094380378723,0.22434237599372864,0.5349413752555847,0.2246115505695343,0.5703315734863281,0.25896602869033813,0.5266961455345154,0.22781790792942047,0.563239336013794,0.2529065012931824,0.4960837960243225,0.2245630919933319,0.5624771118164062,0.24372081458568573,0.6178163886070251,0.2882329523563385,0.5644751191139221,0.24438601732254028,-0.04712094164893934,0.07526494631333544,0.09043578439929037,0.06802608137754344,-0.06592170021211305,0.09342361619048463,-0.0045179344278308015,0.13040852671098632,0.011492418681184748,0.046662745628864924,0.005471530319955692,0.041697418762029814
Chappell Roan,Pink Pony Club,hits,Chappell Roan - Pink Pony Club.wav,151.99908088235293,1.343746542930603,1.2316900491714478,0.38689464975179266,0.0248206256745464,3040.44298116576,1134.0088416484293,2718.2357478833806,422.811795218582,6101.479771853232,1909.432165018118,22.579143920317033,4.696750395670038,19.853720284224828,4.8261964888217,22.362686176617157,4.40047848187763,19.602682010859937,4.138889276060084,19.475092804010075,3.8661663080563624,20.186833279905784,4.470384993845586,19.80002673455931,5.422781036411408,0.14205205108359134,0.10199314133632266,0.07185458391904831,0.019845804199576378,-170.76547241210938,62.48779296875,52.63294982910156,39.344322204589844,4.971290111541748,22.506454467773438,38.92364501953125,19.35542869567871,20.52974510192871,15.39706802368164,6.285838603973389,17.604732513427734,-1.934438943862915,11.415017127990723,-0.9233902096748352,11.194901466369629,-10.62596607208252,11.229756355285645,1.2085227966308594,8.991900444030762,-11.346331596374512,9.41826057434082,-5.860599040985107,9.29478645324707,-11.645744323730469,8.123926162719727,0.2643622159957886,0.2631794214248657,0.3516831398010254,0.30724388360977173,0.36068272590637207,0.3262447714805603,0.2939179241657257,0.2576017379760742,0.3260475695133209,0.3095342814922333,0.30173924565315247,0.2847173810005188,0.3576645851135254,0.3335718512535095,0.3055592179298401,0.2663332521915436,0.3886909484863281,0.28901946544647217,0.48733019828796387,0.35549020767211914,0.3188442885875702,0.2657550573348999,0.26289069652557373,0.2724536061286926,0.1688459087341256,0.22401198804250264,-0.17189175762141004,0.16928015958286252,-0.1213671450970639,0.26167249439079904,-0.10826697814654652,0.2087333237981465,-0.013639410436221768,0.09965840933011699,0.0411034434592375,0.08243749897480189
Chappell Roan,The Subway,hits,Chappell Roan - The Subway.wav,83.35433467741936,1.263938307762146,1.0586116313934326,0.7243127788749909,0.03031493365097602,2666.3753845090155,802.6460802346392,2861.8253463024967,349.06648366200545,6040.92180470564,1596.2527821329902,19.476839258960858,4.788835078785748,16.799908075780106,4.619017487800047,19.85217664808708,4.462699722433852,20.140495871476237,3.6745242708132873,18.95985427379008,3.3812744035387796,17.31954963315922,2.911705581686436,17.25218877426267,2.758018603674547,0.1055594523993808,0.06704175982805115,0.18393290042877197,0.05748017132282257,-62.1867790222168,50.35906219482422,80.48975372314453,22.97107696533203,8.328997611999512,17.3171443939209,17.070972442626953,14.008082389831543,10.830414772033691,10.428122520446777,3.2207987308502197,12.43752670288086,5.324513912200928,9.570965766906738,2.642031192779541,8.30693244934082,3.7459678649902344,7.922691822052002,3.057185411453247,8.62777042388916,-6.507720947265625,6.202724456787109,1.8069603443145752,6.933402061462402,-1.9357991218566895,7.855702877044678,0.3397230803966522,0.3538568913936615,0.31170201301574707,0.24666395783424377,0.5379979610443115,0.3606128990650177,0.4591648280620575,0.3313988745212555,0.259991854429245,0.24318762123584747,0.28751200437545776,0.3121565282344818,0.19468995928764343,0.20963004231452942,0.21225617825984955,0.24854178726673126,0.19546711444854736,0.22158117592334747,0.3066220283508301,0.28270119428634644,0.35376936197280884,0.3240048587322235,0.22435708343982697,0.2123461663722992,-0.0913469739554754,0.18314514005318316,0.1947860178375066,0.10830338749568647,0.047162547500676937,0.17978333332626809,-0.08207883296430661,0.20987394073211565,0.0006867476034244611,0.06839104470944603,0.02520200360768946,0.09725882472081505
Charli xcx,Apple,hits,Charli xcx - Apple.wav,123.046875,1.8630754947662354,2.4544942378997803,0.47600907029478456,0.011609977324263906,2379.4821911058802,981.1185817209042,2789.9460268606736,485.4525458028297,5439.917105565499,2020.7731247651104,21.41392635306931,5.006351283118962,14.875961255134706,4.420297284283583,18.028046230736063,4.645692609807122,17.32481120808029,3.9098749446232164,18.361098439793555,3.7631651371333095,18.83224642879101,3.9303476620978395,20.33613070103377,4.76040782539148,0.07100410579527863,0.06443159099529058,0.3322538137435913,0.14231160283088684,-54.692100524902344,60.275001525878906,87.30422973632812,32.449012756347656,18.271228790283203,19.692550659179688,21.28557014465332,15.798986434936523,16.30234146118164,10.94176197052002,11.686729431152344,13.279150009155273,9.469749450683594,13.46486759185791,5.19586181640625,13.168030738830566,3.7868447303771973,10.977506637573242,6.803958892822266,9.72987174987793,0.6931086182594299,8.782246589660645,3.1415939331054688,10.826898574829102,-1.6361573934555054,10.91296100616455,0.5148552656173706,0.3399299085140228,0.40963301062583923,0.2727687358856201,0.4327987730503082,0.32042574882507324,0.37583085894584656,0.2572367489337921,0.45273128151893616,0.2841799557209015,0.5234260559082031,0.33410704135894775,0.4663621783256531,0.2675530016422272,0.5488896369934082,0.3233640491962433,0.4679759442806244,0.2855874300003052,0.4563561677932739,0.32654738426208496,0.37873417139053345,0.28622737526893616,0.41622111201286316,0.29543113708496094,0.037506997818921445,0.07164995235462632,0.08023035914453186,0.06867490586269141,-0.037849209136575176,0.11662631567689113,0.020302217831076146,0.06661662433381359,-0.008755757726439911,0.041775566660727945,-0.00877731435868419,0.037301600309819306
Clean Top Hits Playlist,Todays Top Hit Songs,hits,Clean Top Hits Playlist - Todays Top Hit Songs.wav,135.99917763157896,1.4652529954910278,2.2578654289245605,0.43501133786848073,0.017044433047142152,961.8074526235544,658.6580849303907,1277.737854225765,672.0523175184667,2043.945973871662,1695.1567783238158,22.90278457509044,5.149944338046117,15.856495411666046,4.584223313084094,19.354930630250486,5.449216752240104,18.17365793616825,5.0031897026492125,18.907164117958327,5.015796102250795,18.04166089621494,3.203266428308746,27.08099067180572,7.016813416523165,0.037687224869388546,0.029473331458534133,0.27721595764160156,0.10545223951339722,-165.43423461914062,74.50025939941406,166.79348754882812,47.81939697265625,13.731124877929688,32.225128173828125,36.725955963134766,29.68919563293457,4.159144878387451,20.728296279907227,16.12165641784668,15.336268424987793,0.25734519958496094,12.81185531616211,3.8188717365264893,11.210235595703125,1.3091105222702026,8.698488235473633,5.471878528594971,8.812265396118164,-0.08363642543554306,8.9840669631958,3.6464321613311768,8.30254077911377,3.4657816886901855,7.484536170959473,0.38037198781967163,0.2757120430469513,0.37046128511428833,0.3486529290676117,0.3163394331932068,0.278120756149292,0.388520747423172,0.32927462458610535,0.21536174416542053,0.23059703409671783,0.21197561919689178,0.20215953886508942,0.3684408366680145,0.3507150113582611,0.2995045781135559,0.24028223752975464,0.38525089621543884,0.3820251524448395,0.30232173204421997,0.2673642635345459,0.3473679721355438,0.25020742416381836,0.5244626998901367,0.3782927095890045,0.024219159361576804,0.0914904840130091,-0.11641165501593947,0.06969207190778029,0.06865865320086877,0.2221216408234729,0.05808681707783064,0.16914676434044015,-0.028226916794148484,0.0666129692588167,0.04219764218337314,0.06277562159901962
Connor Price,Back on Tour,hits,Connor Price - Back on Tour.wav,129.19921875,2.50836443901062,3.218459367752075,0.46479943701618576,0.01583764283018932,2556.1381259390287,1273.9720522010532,2752.2594452331105,553.1471108922451,5479.250201056985,2453.433585126889,20.640478234215276,4.292792792431056,16.138173095433228,5.397730592802362,18.315706286291935,5.134401976316606,15.84233310309886,3.8995533999452685,16.85541203214412,3.0381048125804115,18.564432599834145,4.406115670221852,17.19089238244357,2.8142322841870326,0.08719712957140092,0.08117480284388695,0.26230353116989136,0.16352829337120056,-96.35746765136719,78.06973266601562,77.79975128173828,43.77924346923828,25.94038200378418,35.98879623413086,31.59710693359375,24.323684692382812,21.347827911376953,20.87270736694336,4.362553596496582,19.885643005371094,2.58389949798584,15.242624282836914,3.777454137802124,13.607147216796875,0.2651858627796173,11.595911026000977,1.3223203420639038,11.54098892211914,-3.7044856548309326,10.820321083068848,4.156886577606201,10.787538528442383,-3.206758499145508,8.377462387084961,0.40524548292160034,0.2717457115650177,0.45263972878456116,0.2957518398761749,0.4920463562011719,0.30067628622055054,0.5319356322288513,0.3103581964969635,0.49229180812835693,0.3153207302093506,0.415721595287323,0.2941035330295563,0.39356619119644165,0.2893781363964081,0.4415714144706726,0.3007674515247345,0.5259543657302856,0.33637598156929016,0.5822538137435913,0.3368428945541382,0.5503493547439575,0.304889053106308,0.4386318325996399,0.27959388494491577,0.004350595178825626,0.1069497695975058,-0.02467893324836473,0.05058212305421437,-0.047937347127295395,0.1245762081033291,0.022058406676779302,0.12136803865510268,0.00455583320749771,0.04672694989941784,0.03306149474073758,0.039579778346385694
Drake,NOKIA,hits,Drake - NOKIA.wav,63.02400914634146,1.6602779626846313,1.7246092557907104,0.9430297710482043,0.05027999977049957,2937.0279501290406,1060.4005820067707,2935.0631542998503,431.71883564256234,6425.236147476055,1813.0096450271544,20.842608009326415,4.881183509967898,14.41317011214858,4.506400600123838,20.085658017701938,4.852533183626069,17.642652857000098,3.934704936280827,18.122437253618706,3.4124902715451384,17.9185616988273,2.830340477466801,18.766968349106552,3.149975765772957,0.11487194332914087,0.07994030417921236,0.31317076086997986,0.09855135530233383,-16.24735450744629,54.339900970458984,69.88705444335938,33.00724411010742,17.173927307128906,24.696035385131836,17.466167449951172,19.67702865600586,13.28209400177002,12.894665718078613,9.311397552490234,13.00272274017334,-0.04956243559718132,11.23897933959961,4.176267147064209,10.770421981811523,-5.945539951324463,10.563458442687988,1.8396549224853516,9.862879753112793,-1.8641544580459595,9.361679077148438,5.327475547790527,7.978837490081787,-1.2170829772949219,8.363532066345215,0.3771521747112274,0.2924940586090088,0.30407965183258057,0.25132837891578674,0.33679330348968506,0.28349006175994873,0.2929474115371704,0.24486269056797028,0.35538551211357117,0.2688348591327667,0.37981492280960083,0.2835499942302704,0.38187482953071594,0.2654769718647003,0.5156232118606567,0.29818087816238403,0.5727689266204834,0.2702604830265045,0.6918428540229797,0.3241906762123108,0.47752583026885986,0.2590686082839966,0.37833327054977417,0.2667959928512573,-0.0023762754001588043,0.09593941269086202,0.06907412108073625,0.059745276971095475,0.038011121160664185,0.08611789340294715,0.1316411003413467,0.11204958065555187,0.0046936665615761415,0.0308730292213779,-0.040240042485298735,0.041718495387189955
Dua Lipa,Houdini,hits,Dua Lipa - Houdini.wav,117.45383522727273,1.6141512393951416,2.020742893218994,0.5087657920310982,0.018239537630930395,2619.1953019119096,878.662577695823,2742.3194939536215,434.209652528412,5864.006207823384,1668.9317531629622,18.739780309119148,5.08146375003555,14.539640224995185,4.194982074008611,17.33014586998292,4.779420426008261,17.76818545994057,3.9020011205296936,18.00278576411795,4.187416538507696,17.244393577989808,3.328417769230116,18.91767536969636,3.25939698778492,0.10748612253289473,0.06865008382905653,0.2620941996574402,0.1333717554807663,-39.13776397705078,71.47086334228516,83.73301696777344,29.47128677368164,9.36257553100586,20.88819122314453,12.963456153869629,18.693763732910156,-0.9855142831802368,12.248678207397461,13.365985870361328,14.114767074584961,-1.0991804599761963,11.075093269348145,3.5847439765930176,12.281242370605469,-1.052642822265625,8.584883689880371,3.755321979522705,9.311570167541504,-3.107815742492676,8.111968994140625,2.721419334411621,7.850872039794922,-7.389785289764404,8.13383674621582,0.4766162931919098,0.34018567204475403,0.46074390411376953,0.2542175352573395,0.6643007397651672,0.3339844346046448,0.4665702283382416,0.2874780595302582,0.4800620973110199,0.3118070960044861,0.39208513498306274,0.27802541851997375,0.33222389221191406,0.23253236711025238,0.43417349457740784,0.3048350214958191,0.3486176133155823,0.23521427810192108,0.4825606644153595,0.3057642877101898,0.37010061740875244,0.2655285596847534,0.3656490743160248,0.2602841258049011,0.14930002351534963,0.08627365047269524,0.08695703417851045,0.08011959417310398,-0.06441932745802685,0.08237907908730906,-0.08925237979714007,0.1290060256726114,-0.0382781087094008,0.04788214234135282,-0.02300183988055904,0.037443363332145166
Ed Sheeran,Shivers,hits,Ed Sheeran - Shivers.wav,143.5546875,1.9949301481246948,2.7160210609436035,0.4258182452468167,0.011718017606182645,2798.744600416506,1099.2580637447263,2752.3614264806515,501.22956728267377,6047.6967637383905,2037.5969550725404,19.499506547792457,5.446912561683943,16.64847676535461,5.353119303481577,19.230330257724397,5.3890051774041705,17.6618699993072,4.671220702259542,18.269754601903394,4.162671363571313,18.49409863338907,4.617273636058226,18.82795846855249,3.6069535548031295,0.12044976296439629,0.0945877057502917,0.2624552845954895,0.12612998485565186,-55.1221923828125,77.0186538696289,69.52415466308594,36.452877044677734,6.317929267883301,31.694793701171875,18.014467239379883,21.791500091552734,5.029947757720947,18.425514221191406,-4.091402530670166,14.853428840637207,-5.397210597991943,12.998444557189941,-2.338028907775879,13.090120315551758,-11.92976188659668,10.618951797485352,5.697497844696045,10.690861701965332,-3.089254856109619,8.823431968688965,5.578108310699463,9.033935546875,-2.2139670848846436,10.966777801513672,0.29895496368408203,0.26939910650253296,0.3840807378292084,0.318065881729126,0.47927942872047424,0.3845505714416504,0.288132905960083,0.24263286590576172,0.32491984963417053,0.3395434319972992,0.25939109921455383,0.24120673537254333,0.33084967732429504,0.31795960664749146,0.2740316390991211,0.26817265152931213,0.32312607765197754,0.2755042016506195,0.416888952255249,0.35443225502967834,0.32473546266555786,0.25521039962768555,0.3578648269176483,0.34060347080230713,0.19546402149307854,0.15812374385442887,-0.058983005369658885,0.20619716109568742,-0.007239199216815302,0.28912851518180904,-0.09811706347938906,0.19050053773844813,-0.03250715213887739,0.10530109318029196,-0.010034371630379475,0.09173462302337401
Green Day,Basket Case,hits,Green Day - Basket Case.wav,112.34714673913044,1.56697678565979,1.5221256017684937,0.5289618937005697,0.03343806994123003,2310.043995211306,882.2567049222635,2181.295755453117,480.24332384879824,4585.088941261126,1571.2298856752357,20.61520627552394,4.679002248987804,15.099615668941912,3.996975565532766,17.535377359195213,4.604769759077087,17.061064867299233,4.208471658169414,17.596416693223144,3.616325443150656,18.853569660627443,3.4029088286025932,21.13009676897328,5.335674566317535,0.11980161873548761,0.06905410924708863,0.17815488576889038,0.08998039364814758,-64.39717102050781,81.02640533447266,98.72142028808594,37.24864196777344,-25.92066192626953,27.96302604675293,32.81711959838867,14.974364280700684,-2.025646448135376,13.130651473999023,10.664685249328613,9.830743789672852,-6.004237174987793,9.796195030212402,-2.944460153579712,8.443915367126465,-5.841386318206787,9.760137557983398,-0.0295857060700655,10.561086654663086,-4.78338623046875,7.276422500610352,2.213988780975342,6.808809280395508,-4.9409708976745605,6.307162761688232,0.2955705523490906,0.2648167610168457,0.2919858992099762,0.2501573860645294,0.43510568141937256,0.3026949465274811,0.5113562941551208,0.3466215431690216,0.3815934360027313,0.243289053440094,0.42583945393562317,0.3399290144443512,0.327876478433609,0.2529965341091156,0.3519359529018402,0.3032020628452301,0.35575583577156067,0.28532665967941284,0.3901844024658203,0.25253692269325256,0.54977947473526,0.3229198753833771,0.35345378518104553,0.2437104880809784,-0.13134160429440644,0.11686635338026463,0.10057407338396993,0.09892431559326265,0.05910817585271327,0.1620866389114402,-0.08187272901583409,0.16470876638742987,0.00818134934735382,0.04550382731744033,-0.0001846525076365891,0.052222708323242016
Gunna,prada dem (feat. Offset),hits,Gunna - prada dem (feat. Offset).wav,123.046875,2.046276092529297,2.560997486114502,0.4920228321213542,0.014594723247137072,3007.9473474407127,1514.7573272522181,2884.1232808828727,721.8891794308432,6258.312156842589,2618.9428467837915,20.616463860639037,4.187388596343451,16.191838146748452,4.372267004908045,20.21358702069982,4.97949323911393,19.25042055831581,4.158012073150482,19.1679098423595,3.865832364091563,19.333684979331792,4.137399405161474,18.15203308961809,2.8879089549230956,0.11421170544698142,0.07934905843800691,0.20575404167175293,0.1307533234357834,-91.5409164428711,79.30718231201172,81.07782745361328,43.587745666503906,32.42558670043945,33.21517562866211,6.965673446655273,21.507654190063477,15.552305221557617,15.732869148254395,5.8288750648498535,11.661705017089844,2.788205862045288,12.294705390930176,10.659207344055176,11.429673194885254,-7.160206317901611,10.95413875579834,5.588406562805176,10.694562911987305,-4.477939128875732,9.523811340332031,6.816767692565918,8.858366966247559,6.015706539154053,9.109851837158203,0.2758186161518097,0.24324984848499298,0.3783642053604126,0.32411545515060425,0.2763383686542511,0.23395180702209473,0.3837432265281677,0.3006388545036316,0.396119624376297,0.26778754591941833,0.35624462366104126,0.27375057339668274,0.4178316593170166,0.345553457736969,0.4177100956439972,0.2894677519798279,0.6213712692260742,0.2930510342121124,0.582033097743988,0.33008667826652527,0.34709101915359497,0.28236275911331177,0.2909584045410156,0.2982703745365143,-0.0006548488945380448,0.1336264341798019,-0.27434267465342277,0.18279628799263048,-0.11140460293630546,0.15279868419692946,-0.06313599826841619,0.2716897895759791,0.03748468934061864,0.06705652562717028,0.0628829553217668,0.1288226585055615
HUNTRX,Golden,hits,HUNTRX - Golden.wav,123.046875,1.7688175439834595,2.081670045852661,0.4892485181206986,0.013657451505734162,2310.2253558616494,815.1540280935941,2721.2653672900583,480.39959479730373,5280.334737204915,1939.6933032121979,22.709317569289553,5.085676350685338,13.805672391028244,4.690987758057385,17.70685423065031,5.0811180004948975,17.823621661765344,5.160654070978571,18.543198018156126,4.445468399565217,19.10761454742431,4.840491119483388,18.90281532940673,4.010893928764785,0.07560196159055728,0.04943047159293283,0.3258117437362671,0.09866341203451157,-40.55513381958008,67.60401153564453,92.7625503540039,31.611255645751953,9.972587585449219,24.18640899658203,9.867069244384766,15.318891525268555,8.12234878540039,12.969849586486816,10.214791297912598,12.676243782043457,13.257734298706055,11.298344612121582,1.1427319049835205,10.126826286315918,10.242267608642578,9.56310749053955,16.48537254333496,11.05155086517334,-1.1572740077972412,9.35094928741455,8.840001106262207,8.23755168914795,-3.070873260498047,8.111305236816406,0.33985891938209534,0.28900057077407837,0.33006933331489563,0.24590255320072174,0.3828062117099762,0.3007528483867645,0.3567945063114166,0.2644846737384796,0.42062973976135254,0.3069285750389099,0.4006716012954712,0.29649385809898376,0.5047053098678589,0.3272421360015869,0.4991052448749542,0.3523124158382416,0.46687766909599304,0.29814088344573975,0.5852685570716858,0.34939447045326233,0.38163962960243225,0.23780955374240875,0.39833101630210876,0.2987133264541626,0.03369620045428794,0.04714047009174393,0.020732708507310592,0.058402396390754695,0.009373340155963415,0.07230486463473526,-0.021759515756528357,0.06605740690134622,0.010070610963977732,0.020207909668114293,0.011560137160540567,0.027184117189450966
